system:index,LST_growing_amplitude_C,LST_growing_max_C,LST_growing_mean_C,LST_growing_min_C,LST_spring_amplitude_C,LST_spring_max_C,LST_spring_mean_C,LST_spring_min_C,LST_summer_amplitude_C,LST_summer_max_C,LST_summer_mean_C,LST_summer_min_C,area_m2,cls_bin,cls_det,is_moor,poly_id,.geo
00000000000000000107,11.821819829566467,24.938480587167653,19.97616644179193,13.11666075760119,11.138112103525998,24.25477286112719,16.535809395708117,13.11666075760119,1.460793585173422,24.938480587167653,24.370295269024584,23.477687001994234,2548.1,Kein_Niedermoor,Hochmoor,0,P0264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,22.0571112633864,30.094751108798867,18.992972354199736,8.037639845412468,17.06670313371926,25.104342979131726,17.967798674034754,8.037639845412468,13.094647318784373,30.094751108798867,22.425290494110016,17.000103790014496,2544.4,Kein_Niedermoor,Hochmoor,0,P0265,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,25.24129234569364,35.08479886713874,21.94802077869944,9.8435065214451,22.547788859653192,32.39129538109829,20.22137639300869,9.8435065214451,11.22695098751444,35.08479886713874,27.735331760589617,23.8578478796243,2500.3,Kein_Niedermoor,Hochmoor,0,P0266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a,19.84038677767911,27.766626460372517,19.10402258022925,7.926239682693409,16.33964873492839,24.2658884176218,17.01900094455876,7.926239682693409,6.441464358825224,27.766626460372517,24.05205649879658,21.325162101547296,2522.2,Kein_Niedermoor,Hochmoor,0,P0267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,28.15128933633467,38.16550116039843,21.946969529535213,10.014211824063763,22.379293033864517,32.39350485792828,20.60792182909817,10.014211824063763,21.546962041434266,38.16550116039843,26.588119084653407,16.61853911896416,2519.5,Kein_Niedermoor,Hochmoor,0,P0268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,22.590891169693734,32.59900450476701,21.40529394130495,10.00811333507327,17.55831867579227,27.56643201086554,19.5661493153955,10.00811333507327,8.310785918189081,32.59900450476701,27.326500660740376,24.288218586577926,2544.3,Kein_Niedermoor,Hochmoor,0,P0269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,22.507710668767913,30.459678542120354,20.39609270229379,7.951967873352446,18.6241445922636,26.576112465616045,18.449641528410023,7.951967873352446,11.395708061260766,30.459678542120354,25.750985461776516,19.063970480859595,2527.8,Kein_Niedermoor,Hochmoor,0,P0270,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,29.56518049232996,39.52814994793057,24.05101023331406,9.962969455600609,29.56518049232996,39.52814994793057,24.322519357184603,9.962969455600609,10.730722922257591,33.84156880405211,26.925779620769912,23.11084588179451,2478.4,Kein_Niedermoor,Hochmoor,0,P0271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,32.46556277195123,43.312300515853686,25.81144899370734,10.846737743902452,26.826797747804886,37.673535491707334,22.5528556974797,10.846737743902452,15.099617442439007,43.312300515853686,34.67104344207319,28.212683073414667,2462.0,Kein_Niedermoor,Hochmoor,0,P0272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,20.62433267999997,29.914590291953694,20.80817551995226,9.290257611953722,18.898628298668573,28.188885910622293,19.15979013711356,9.290257611953722,10.233858561968146,29.914590291953694,24.95320671334713,19.680731729985546,2494.8,Kein_Niedermoor,Hochmoor,0,P0273,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,22.692234779999986,32.55644008641611,21.98440736977183,9.864205306416123,18.373752321825506,28.237957628241627,20.02709251123687,9.864205306416123,10.301632415275137,32.55644008641611,27.176922401865788,22.254807671140973,2536.1,Kein_Niedermoor,Hochmoor,0,P0274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112,20.832990187467438,30.033854952185266,21.206827841831736,9.200864764717833,15.132187903936302,24.333052668654137,19.272922057342473,9.200864764717833,9.622631506454425,30.033854952185266,25.163630910343727,20.411223445730844,2497.9,Kein_Niedermoor,Hochmoor,0,P0275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113,21.57297316236239,32.08611594646979,22.556277952730216,10.51314278410739,17.357233173825513,27.870375957932907,19.638093598512764,10.51314278410739,10.265470222469764,32.08611594646979,27.265151285684574,21.820645724000023,2521.1,Kein_Niedermoor,Hochmoor,0,P0276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000114,25.691827167894765,35.81315610421056,25.257914054166697,10.1213289363158,24.554481012894747,34.675809949210546,23.03740854096494,10.1213289363158,8.183399497894746,35.81315610421056,30.884294998865947,27.629756606315816,2521.0,Kein_Niedermoor,Hochmoor,0,P0277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115,19.30280764358167,29.06436736621778,20.92487149910281,9.761559722636115,17.01976126177651,26.781320984412623,19.25163893108884,9.761559722636115,6.468353109283659,29.06436736621778,25.73882880191406,22.596014256934126,2559.6,Kein_Niedermoor,Hochmoor,0,P0278,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116,25.159366569652168,34.336518538347846,24.1339549916221,9.177151968695682,25.146561378782604,34.32371334747828,23.37604721607456,9.177151968695682,17.67531456052171,34.26822253582609,27.686527256289885,16.59290797530438,2522.8,Kein_Niedermoor,Hochmoor,0,P0279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,25.108069769742123,34.793977642836694,22.721817281787544,9.685907873094568,21.716674088853892,31.402581961948457,21.839563618239886,9.685907873094568,23.92603716558739,34.793977642836694,26.170259861289416,10.867940477249297,2586.1,Kein_Niedermoor,Hochmoor,0,P0280,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118,26.674158829232972,34.48124308535457,23.692730002313194,7.807084256121596,23.244425556642533,31.05150981276413,20.59754345876992,7.807084256121596,8.41116353496381,34.48124308535457,28.702897750118694,26.070079550390766,2507.2,Kein_Niedermoor,Hochmoor,0,P0281,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119,20.60524465426935,28.05434245621779,20.416398237641854,7.449097801948439,17.59704427289397,26.01993499346706,18.715531432125566,8.422890720573093,8.337691752292267,28.05434245621779,23.918916651242533,19.71665070392552,2534.7,Kein_Niedermoor,Hochmoor,0,P0282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,23.428974790057296,33.01970696584527,23.161453705163748,9.590732175787979,23.073921841461324,32.664654017249305,20.84570359000718,9.590732175787979,14.060309288853846,32.96731038418338,26.914458400650222,18.907001095329534,2534.5,Kein_Niedermoor,Hochmoor,0,P0283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,21.692438628371495,28.917735966433415,20.43885005363971,7.22529733806192,19.675967838734874,26.90126517679679,18.21232853095354,7.22529733806192,15.18039748247645,28.917735966433415,24.043947282913884,13.737338483956963,2552.4,Kein_Niedermoor,Hochmoor,0,P0284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,25.197579042521753,33.17199417069568,21.325308704321085,7.9744151281739235,23.973937789826092,31.948352918000015,19.73376425610147,7.9744151281739235,16.372821072521745,33.17199417069568,27.45096018000002,16.799173098173934,2490.5,Kein_Niedermoor,Hochmoor,0,P0285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d,22.148954222978087,29.498361921927007,20.529267281381912,7.349407698948922,18.950610617868627,26.300018316817546,17.725062998116815,7.349407698948922,6.91231922881751,29.498361921927007,25.931062041777327,22.586042693109498,2490.5,Kein_Niedermoor,Hochmoor,0,P0286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011e,22.149655921675528,29.681335396170216,19.78330102348508,7.531679474494688,16.535621705026596,24.067301179521284,17.064169374183855,7.531679474494688,6.708232414388274,29.681335396170216,26.02700556098074,22.973102981781945,2550.2,Kein_Niedermoor,Hochmoor,0,P0287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f,24.077276361722607,30.295578910802938,18.346483468346214,6.218302549080335,15.347588414189744,21.56589096327008,14.307130874218998,6.218302549080335,11.98184166604379,30.295578910802938,25.126261694857167,18.313737244759146,2510.2,Kein_Niedermoor,Hochmoor,0,P0288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120,24.098064922054967,31.994705259363258,20.123614018176575,7.896640337308294,15.679531126888557,23.57617146419685,16.540719428772814,7.896640337308294,10.039407354703329,31.994705259363258,25.820840386818293,21.95529790465993,2490.5,Kein_Niedermoor,Hochmoor,0,P0289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000122,26.728511374508642,34.62828080572254,20.996312887404947,7.899769431213901,16.54518759476877,24.444957025982667,17.64620061032661,7.899769431213901,17.24405908005777,34.62828080572254,25.74973491537935,17.384221725664773,2535.1,Kein_Niedermoor,Hochmoor,0,P0291,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123,26.51625729946738,34.59830498631162,21.368090913149434,8.082047686844232,18.11008086039947,26.1921285472437,17.755735255661563,8.082047686844232,11.593341274673769,34.59830498631162,28.55792427815296,23.004963711637842,2520.2,Kein_Niedermoor,Hochmoor,0,P0292,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000124,24.35846264544137,32.178422597742404,20.71140320759173,7.819959952301037,17.443288804688855,25.263248756989892,16.18721580290227,7.819959952301037,13.083908503415314,32.178422597742404,27.460755797174404,19.094514094327096,2490.4,Kein_Niedermoor,Hochmoor,0,P0293,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000125,21.948493587240907,27.790354873781055,15.660739210439095,5.841861286540151,15.936825123328472,21.778686409868627,13.702577277305124,5.841861286540151,3.416657781810241,27.790354873781055,26.08202598287594,24.37369709197082,2501.7,Kein_Niedermoor,Hochmoor,0,P0294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126,26.647521094248553,36.032212763381544,20.90560287273484,9.384691669132986,22.806748328670498,32.191439997803485,18.320611848829493,9.384691669132986,8.701172508901758,36.032212763381544,32.204097867630075,27.33104025447978,2437.5,Kein_Niedermoor,Hochmoor,0,P0295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000127,26.865550725459393,33.25483652335556,19.88467387817509,6.389285797896163,17.078407731850863,23.467693529747027,15.053815064011642,6.389285797896163,16.391217314061258,33.25483652335556,26.527104747649826,16.863619209294296,2538.0,Kein_Niedermoor,Hochmoor,0,P0296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000128,25.702613795552605,33.89782934830894,21.149502998870435,8.195215552756329,17.274741349374175,25.469956902130505,16.312843827459155,8.195215552756329,13.439222267296936,33.89782934830894,27.64416250889482,20.458607081012,2519.0,Kein_Niedermoor,Hochmoor,0,P0297,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000129,25.9477712919403,34.440762125997296,21.61068561349798,8.492990834056997,17.801122363962033,26.294113198019026,17.511732365871488,8.492990834056997,14.16185861348712,34.440762125997296,29.285158300341163,20.278903512510173,2496.2,Kein_Niedermoor,Hochmoor,0,P0298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012a,27.052847885028896,33.82475468494221,21.68992621634106,6.77190679991331,18.574676484450887,25.346583284364197,16.90124652653904,6.77190679991331,10.86639927086705,33.82475468494221,28.872945751044096,22.95835541407516,2559.8,Kein_Niedermoor,Hochmoor,0,P0299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012b,25.90919794403431,31.143308476652354,17.818932293883012,5.23411053261804,15.665861431673834,20.899971964291872,13.492898134748364,5.23411053261804,17.65352074454932,31.143308476652354,23.76722926269315,13.489787732103032,2543.9,Kein_Niedermoor,Hochmoor,0,P0300,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012c,24.50519018127354,31.197589359276435,19.013860815379715,6.692399178002897,16.354552978263403,23.046952156266297,14.86236875996885,6.692399178002897,5.015190011287981,31.197589359276435,29.137216796243155,26.18239934798846,2478.4,Kein_Niedermoor,Hochmoor,0,P0301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012d,25.296988611751058,32.48113748625182,20.948750517945026,7.184148874500761,19.028750489869722,26.212899364370486,17.016000138697557,7.184148874500761,8.717355801273502,32.48113748625182,28.672477207235907,23.763781684978316,2478.4,Kein_Niedermoor,Hochmoor,0,P0302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e,23.835257378229336,32.66106333436869,21.956604097735877,8.82580595613935,21.013619857706836,29.839425813846187,19.847654614673466,8.82580595613935,11.094486130972431,32.66106333436869,26.174503063860698,21.56657720339626,2505.0,Kein_Niedermoor,Hochmoor,0,P0303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,22.545418436869564,29.111153589043507,18.40910425184598,6.565735152173939,14.902364100260845,21.468099252434783,14.655470212608716,6.565735152173939,10.662810609130428,29.111153589043507,24.24920507539133,18.44834297991308,2491.7,Kein_Niedermoor,Hochmoor,0,P0304,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,25.160889846329486,31.51079465962431,21.17382138822917,6.349904813294816,20.239736279306356,26.589641092601173,16.07115178019614,6.349904813294816,8.841741051069386,31.51079465962431,28.485281052927355,22.669053608554922,2508.4,Kein_Niedermoor,Hochmoor,0,P0305,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131,24.203633607580645,30.567594122580655,18.57976820471776,6.363960515000015,16.549694499193564,22.913655014193576,14.895936087324065,6.363960515000015,12.560281706854813,30.567594122580655,25.333460419939534,18.00731241572584,2490.9,Kein_Niedermoor,Hochmoor,0,P0306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000132,30.916786132976874,39.29015384693644,23.270991387641853,8.373367713959558,20.633697659653166,29.007065373612722,20.319802589210816,8.373367713959558,20.959456698728328,39.29015384693644,28.787370960271247,18.330697148208106,2513.5,Kein_Niedermoor,Hochmoor,0,P0307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,24.1264874154269,31.628927654529672,21.25811463010959,7.502440239102771,16.219998737973953,23.72243897707672,16.847593815137497,7.502440239102771,9.20723078057886,31.628927654529672,26.36053210665703,22.421696873950815,2505.0,Kein_Niedermoor,Hochmoor,0,P0308,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,29.763828751007313,36.58910678455478,22.29240438844472,6.825278033547467,19.05176405062772,25.877042084175184,16.541353328437978,6.825278033547467,18.821693881051107,36.58910678455478,27.898922689305557,17.767412903503672,2505.0,Kein_Niedermoor,Hochmoor,0,P0309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,33.73492251464541,43.222248023560056,26.67657439521249,9.487325508914644,21.95230517400866,31.439630682923305,22.280591943920058,9.487325508914644,10.82084784903035,43.222248023560056,38.39919426532564,32.4014001745297,2520.8,Kein_Niedermoor,Urban,0,P0126,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,34.434299163121395,45.796384552948,29.454891493493353,11.362085389826605,23.009656221156067,34.371741610982674,24.927070064138743,11.362085389826605,15.026524757687872,45.796384552948,38.57843479782619,30.769859795260132,2528.7,Kein_Niedermoor,Urban,0,P0127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,31.088641817154212,42.15247225202128,26.709011597196742,11.063830434867066,20.24493245999997,31.308762894867037,23.387084184946833,11.063830434867066,9.92365746031913,42.15247225202128,37.47435251456384,32.22881479170215,2528.7,Kein_Niedermoor,Urban,0,P0129,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,24.782442153782224,35.462993846876806,24.7339509991089,10.68055169309458,15.60491644435529,26.285468137449868,18.459324538381104,10.68055169309458,3.539119763037236,35.462993846876806,34.14589069020058,31.92387408383957,2505.2,Kein_Niedermoor,Urban,0,P0131,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,24.213404318994414,34.70777520324024,24.191718772134095,10.494370884245829,14.67152092938548,25.165891813631312,18.164605787337077,10.494370884245829,4.514968913966477,34.70777520324024,33.232388249329624,30.192806289273765,5501.4,Kein_Niedermoor,Urban,0,P0132,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,32.829423264260875,41.7373194690435,26.400662358533058,8.907896204782624,22.534436189999994,31.442332394782614,21.766350865515548,8.907896204782624,18.487743238956526,41.7373194690435,33.51884669428988,23.249576230086973,2493.6,Kein_Niedermoor,Urban,0,P0133,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,35.018547914780335,45.769755182503374,28.219805194161136,10.751207267723037,23.983185889054614,34.73439315677765,24.39097338173937,10.751207267723037,16.56488094806927,45.769755182503374,37.76001769885869,29.204874234434104,2552.3,Kein_Niedermoor,Urban,0,P0134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,30.685007517187486,34.540089564005704,19.190824550625017,3.8550820468182136,19.08930184005679,22.944383886875002,15.57371698768249,3.8550820468182136,10.28953166778408,34.540089564005704,29.791182881647746,24.25055789622162,2552.1,Kein_Niedermoor,Urban,0,P0140,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,36.07260581696091,47.74008397270624,30.307452013090774,11.667478155745329,26.467405717858153,38.13488387360348,25.536624597858196,11.667478155745329,20.468043591837922,47.74008397270624,38.68529540018236,27.27204038086831,2493.6,Kein_Niedermoor,Urban,0,P0141,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,33.787568142845636,43.16738725387922,25.962754951695764,9.379819111033585,23.8068396321342,33.18665874316778,21.6629903948725,9.379819111033585,15.679783656483217,43.16738725387922,34.36214666236244,27.487603597395996,2517.0,Kein_Niedermoor,Urban,0,P0142,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,36.78591628418338,47.6163515820917,28.439795390819707,10.830435297908327,24.29092793965617,35.121363237564495,23.94725872664759,10.830435297908327,24.514401808882525,47.6163515820917,36.48322678623497,23.101949773209174,2517.0,Kein_Niedermoor,Urban,0,P0143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,25.329106128191054,38.641784648625226,26.831362173789405,13.312678520434169,15.143371902807518,28.45605042324169,21.841485682369257,13.312678520434169,15.826377378321279,38.641784648625226,33.63212612479308,22.815407270303936,2552.3,Kein_Niedermoor,Urban,0,P0145,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,29.559300934913466,40.12437402961389,27.99430831814945,10.565073094700418,24.8596235633289,35.42469665802931,22.95119322711039,10.565073094700418,11.64481638279628,40.12437402961389,35.3868450827963,28.479557646817614,2528.7,Kein_Niedermoor,Urban,0,P0148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,29.27127770960468,40.371067995344085,27.74615363238047,11.099790285739408,22.771159514143474,33.87094979988288,23.038732071591898,11.099790285739408,9.739820642547585,40.371067995344085,35.75100467700588,30.6312473527965,2516.9,Kein_Niedermoor,Urban,0,P0150,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,27.04877662314248,34.52934836711054,23.2889677462727,7.480571743968065,21.698851667776292,29.179423411744356,19.345084824496883,7.480571743968065,7.854059253715043,34.52934836711054,30.969929489518766,26.675289113395497,2517.0,Kein_Niedermoor,Urban,0,P0151,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,31.068008591105183,39.9099945408522,24.613891804702916,8.841985949747023,19.07305679336884,27.915042743115865,20.93162952532905,8.841985949747023,13.944361020639123,39.9099945408522,31.686014993809493,25.96563352021308,2517.0,Kein_Niedermoor,Urban,0,P0156,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,33.47170901103955,42.54521396737923,26.66198675528193,9.073504956339695,23.09352934480235,32.167034301142046,21.273845693499133,9.073504956339695,10.399623613089327,42.54521396737923,36.99584247317718,32.14559035428991,2458.7,Kein_Niedermoor,Urban,0,P0161,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,32.34572321265957,41.82841032125001,26.7153752616683,9.482687108590444,21.664919779468068,31.147606888058508,20.856211837417575,9.482687108590444,14.278605830904263,41.82841032125001,35.72947283743864,27.54980449034575,2564.1,Kein_Niedermoor,Urban,0,P0165,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,35.080199075597314,44.19125629186579,27.88477739739744,9.111057216268467,23.5063153850738,32.61737260134226,23.220093422187347,9.111057216268467,17.92662483841611,44.19125629186579,36.755335638623556,26.264631453449667,2517.0,Kein_Niedermoor,Urban,0,P0168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,33.453444735913024,40.539045869130426,24.977570358995663,7.085601133217406,21.720932569043477,28.806533702260882,19.274302146456538,7.085601133217406,13.186418987217364,40.539045869130426,34.7803169442733,27.35262688191306,2517.0,Kein_Niedermoor,Urban,0,P0173,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,28.208746183265895,37.35437402580928,24.091106066430655,9.145627842543384,21.536534055173394,30.682161897716774,19.50600291790464,9.145627842543384,12.68742351589596,37.35437402580928,33.26131236348268,24.66695050991332,2505.3,Kein_Niedermoor,Urban,0,P0178,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,26.07302754625184,37.966273095398016,25.73842572390477,11.893245549146176,19.544272985383508,31.437518534529676,21.60025636714908,11.893245549146176,17.0587343490304,37.966273095398016,30.943375854404533,20.907538746367617,2493.5,Kein_Niedermoor,Urban,0,P0180,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,28.3428336793809,38.75501374034995,27.76505670992446,10.412180060969058,22.191018719353973,32.60319878032302,23.179152826191128,10.412180060969058,11.701014132839845,38.75501374034995,35.266005316652404,27.053999607510118,2481.9,Kein_Niedermoor,Urban,0,P0183,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,23.38419730088496,35.26112411690268,24.185641567853995,11.876926816017718,19.19937123292036,31.076298048938078,19.6158458734071,11.876926816017718,9.033116032831852,35.26112411690268,31.954586911474944,26.228008084070826,2438.4,Kein_Niedermoor,Urban,0,P0186,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,24.139496666657013,37.30949882112882,25.975887242447353,13.170002154471801,19.211557675311127,32.38155982978293,22.858347900698323,13.170002154471801,9.508343008480491,37.30949882112882,32.597688382051395,27.80115581264833,2534.6,Kein_Niedermoor,Urban,0,P0190,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,27.57898944386577,38.498275587006724,25.918810603647675,10.919286143140965,23.86643705468456,34.785723197825526,22.053391016789284,10.919286143140965,9.5634043265235,38.498275587006724,34.13860484084565,28.93487126048323,2508.2,Kein_Niedermoor,Urban,0,P0191,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,27.544481994992662,40.702075457803815,28.432804501261753,13.157593462811162,23.37095946887261,36.52855293168377,24.80524029621024,13.157593462811162,12.553536708316255,40.702075457803815,35.32086337459739,28.14853874948756,2506.0,Kein_Niedermoor,Urban,0,P0198,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc,22.944298936994223,39.58734377086706,28.611598125239066,16.643044833872835,18.921131338265884,35.56417617213872,26.071753519345393,16.643044833872835,10.866399270867031,39.58734377086706,33.27998255683239,28.72094450000003,2525.8,Kein_Niedermoor,Urban,0,P0205,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,22.085533936026824,37.695839189664454,25.817296702818815,15.610305253637621,18.545832424026806,34.15613767766443,23.77684601281077,15.610305253637621,10.208180536912735,37.695839189664454,30.647619672067133,27.487658652751712,2512.6,Kein_Niedermoor,Urban,0,P0207,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,25.55650086443478,37.21101391452176,26.692861753625497,11.654513050086976,21.745032086869564,33.39954513695654,23.505197066391325,11.654513050086976,10.765826759739129,37.21101391452176,32.10090744796741,26.445187154782626,2499.3,Kein_Niedermoor,Urban,0,P0211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,27.052617913262313,39.59092624245009,26.79445239574703,12.538308329187773,21.981368543249015,34.51967687243679,21.919064370897495,12.538308329187773,11.55876966359519,39.59092624245009,33.513172386498034,28.032156578854895,2539.0,Kein_Niedermoor,Urban,0,P0215,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,25.674759113518256,38.015429066219006,24.82744996854017,12.340669952700745,19.68425243474451,32.02492238744525,21.880072492529216,12.340669952700745,16.23183767290514,38.015429066219006,30.263372180744547,21.783591393313856,2486.3,Kein_Niedermoor,Urban,0,P0220,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,25.744936604826602,38.60599664138731,26.414189593392127,12.861060036560717,18.059903902976863,30.920963939537586,22.350096563347464,12.861060036560717,11.28289389867054,38.60599664138731,33.78630426496534,27.323102742716774,2492.8,Kein_Niedermoor,Urban,0,P0222,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,26.581103245121923,38.22020101292683,25.87509757440246,11.639097767804905,20.76240586731708,32.40150363512198,22.472491105698467,11.639097767804905,18.67448195097558,38.22020101292683,31.758853350365875,19.54571906195125,2512.6,Kein_Niedermoor,Urban,0,P0225,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,24.013731406548892,37.654673529728264,27.355182192426646,13.640942123179368,23.28768544353261,36.928627566711974,24.543826066861435,13.640942123179368,4.320498025271711,37.654673529728264,35.052479794347846,33.33417550445655,2473.1,Kein_Niedermoor,Urban,0,P0228,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,26.03229325580319,37.40009366382057,25.365588694648356,11.367800408017382,22.26699055224311,33.63479096026049,22.79978916130971,11.367800408017382,8.939616137973948,37.40009366382057,32.01586631516645,28.460477525846624,2512.4,Kein_Niedermoor,Urban,0,P0233,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb,22.689547781618508,33.611054344913335,23.82309910725436,10.921506563294825,19.711400283208082,30.63290684650291,21.433250695948,10.921506563294825,7.332290074248555,33.611054344913335,29.574087066690776,26.278764270664773,2532.4,Kein_Niedermoor,Urban,0,P0236,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,29.936333425842367,40.04143138404891,26.29148818440307,10.10509795820655,19.518273482527164,29.62337144073371,21.597056673267687,10.10509795820655,14.340014978967364,40.04143138404891,32.788399661333976,25.70141640508154,2502.7,Kein_Niedermoor,Urban,0,P0239,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,29.570527620731703,39.90534508195124,27.02235236754815,10.334817461219531,21.78152234,32.116339801219524,21.61908443619513,10.334817461219531,12.159105951951204,39.90534508195124,34.74559147719515,27.74623913000003,2512.4,Kein_Niedermoor,Urban,0,P0241,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,28.67126747595987,40.09726092916906,28.74995087762179,11.425993453209191,28.660494347020045,40.086487800229236,27.170221145386844,11.425993453209191,12.2831788358166,39.43191248584527,33.98779502300861,27.14873365002867,2552.3,Kein_Niedermoor,Urban,0,P0245,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,27.326426857163526,37.23375332147614,24.635533316444164,9.907326464312609,19.36879154179451,29.276118006107115,19.00833439274414,9.907326464312609,14.147560712735151,37.23375332147614,30.485247939797414,23.086192608740983,2502.7,Kein_Niedermoor,Urban,0,P0250,"{""type"":""MultiPoint"",""coordinates"":[]}"
