system:index,S1_m01_ASC_VH,S1_m01_ASC_VV,S1_m01_ASC_VV_minus_VH,S1_m01_DESC_VH,S1_m01_DESC_VV,S1_m01_DESC_VV_minus_VH,S1_m02_ASC_VH,S1_m02_ASC_VV,S1_m02_ASC_VV_minus_VH,S1_m02_DESC_VH,S1_m02_DESC_VV,S1_m02_DESC_VV_minus_VH,S1_m03_ASC_VH,S1_m03_ASC_VV,S1_m03_ASC_VV_minus_VH,S1_m03_DESC_VH,S1_m03_DESC_VV,S1_m03_DESC_VV_minus_VH,S1_m04_ASC_VH,S1_m04_ASC_VV,S1_m04_ASC_VV_minus_VH,S1_m04_DESC_VH,S1_m04_DESC_VV,S1_m04_DESC_VV_minus_VH,S1_m05_ASC_VH,S1_m05_ASC_VV,S1_m05_ASC_VV_minus_VH,S1_m05_DESC_VH,S1_m05_DESC_VV,S1_m05_DESC_VV_minus_VH,S1_m06_ASC_VH,S1_m06_ASC_VV,S1_m06_ASC_VV_minus_VH,S1_m06_DESC_VH,S1_m06_DESC_VV,S1_m06_DESC_VV_minus_VH,S1_m07_ASC_VH,S1_m07_ASC_VV,S1_m07_ASC_VV_minus_VH,S1_m07_DESC_VH,S1_m07_DESC_VV,S1_m07_DESC_VV_minus_VH,S1_m08_ASC_VH,S1_m08_ASC_VV,S1_m08_ASC_VV_minus_VH,S1_m08_DESC_VH,S1_m08_DESC_VV,S1_m08_DESC_VV_minus_VH,S1_m09_ASC_VH,S1_m09_ASC_VV,S1_m09_ASC_VV_minus_VH,S1_m09_DESC_VH,S1_m09_DESC_VV,S1_m09_DESC_VV_minus_VH,S1_m10_ASC_VH,S1_m10_ASC_VV,S1_m10_ASC_VV_minus_VH,S1_m10_DESC_VH,S1_m10_DESC_VV,S1_m10_DESC_VV_minus_VH,S1_m11_ASC_VH,S1_m11_ASC_VV,S1_m11_ASC_VV_minus_VH,S1_m11_DESC_VH,S1_m11_DESC_VV,S1_m11_DESC_VV_minus_VH,S1_m12_ASC_VH,S1_m12_ASC_VV,S1_m12_ASC_VV_minus_VH,S1_m12_DESC_VH,S1_m12_DESC_VV,S1_m12_DESC_VV_minus_VH,area_m2,cls_bin,cls_det,is_moor,poly_id,.geo
000000000000000000e0,-12.117395199517906,-6.647290821615066,5.461943886660338,-11.732488147097232,-5.041535392097476,5.885287785093871,-11.394680550130284,-6.501246635997825,4.684392089606455,-11.36457625523215,-6.107238025631776,5.9150050067556785,-11.571332221792598,-6.55659624041798,4.097927264360605,-12.718444268219049,-5.381141892121578,7.313154307358982,-11.612766634941508,-5.9846578000060155,5.540724434861996,-12.060410813354114,-5.6741654662708445,6.883613567641573,-11.047583978797974,-4.839778382879433,5.391328933687399,-12.072360532546583,-6.148506183540433,7.081255756293922,-10.762988654483987,-5.57376116603195,5.640399227492523,-11.545398904499127,-4.419874536388381,7.220791054005817,-10.361985751804955,-5.0064153356146575,5.00053668273757,-11.81373911406965,-4.657938652149609,7.2126960084652705,-10.664606788495053,-5.60958694319101,4.81049443379519,-12.06941431158263,-5.13848588386365,6.89601927246929,-11.039196233398357,-6.590687802081907,4.442421062598544,-12.221504356145322,-4.765668077747372,6.741879180169995,-10.975109141931027,-6.372442291817974,4.641233966535408,-10.428368804131177,-5.291681338240311,5.486367343986641,-11.093851968135185,-6.836922406267121,4.486957094789587,-9.439908972579676,-4.323819011629894,5.49105003172448,-11.630210626124946,-6.461803986140906,5.2101943096886085,-11.139245336155952,-4.996984177141344,5.985598334289175,2512.6,Kein_Niedermoor,Urban,0,P0225,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,-19.02249661842938,-9.065243613934136,9.716517641153517,-19.232009879226542,-9.216501820047903,10.891183652024456,-19.78723842755001,-10.145818883417641,10.649580776274256,-17.290575049594118,-7.314222428480117,10.934959897147705,-19.93566560950392,-10.284409634619728,9.623409155983005,-19.520644961604688,-8.535401941356476,9.322254638922328,-20.31906862487553,-9.880212839694217,10.513011003933459,-18.762952724240268,-9.186416995473962,10.37518414465847,-19.28288572052281,-10.031189711594168,9.285330096478862,-18.653455035146163,-8.311771562950824,11.124890653321545,-18.701839465172522,-9.377326547609675,9.569421857185219,-18.067589079365014,-7.367476074294863,10.641064047822102,-20.055979950407846,-10.257280211680259,9.267547668754181,-18.430705994228198,-8.526843586256291,9.973702006423943,-20.135610297757367,-9.302444098084743,10.072850170731142,-18.812563725238004,-9.962152433615506,8.573699267728204,-19.407119236321787,-9.654920548062067,10.098950486829064,-18.548176153293593,-8.458958595899924,9.934859738397789,-19.42484136813303,-9.215410857475018,10.381195453783565,-19.54554104515265,-7.604985921301788,12.090440336862494,-20.020312907660838,-9.41768008911363,11.017159169917058,-17.965662908338786,-8.267616359825825,10.747597483346713,-20.954348065783698,-9.78318827826573,10.46141669370228,-19.802533030853905,-8.494090406906263,10.77422734946607,2473.1,Kein_Niedermoor,Urban,0,P0228,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,-10.921741338892275,-5.272486627122478,6.0580404990260295,-15.460801341838362,-1.8155456608086462,13.332814295716096,-11.889858102433942,-6.037789901506995,6.885381140385847,-15.943448488767027,-2.951906734299521,12.523560872570403,-11.288515014739541,-6.3490615586036725,4.826172931823246,-14.791586994908988,-2.6509269677958107,11.907230890307565,-10.899054858153761,-5.725222586144124,4.898483033284812,-16.315868458500297,-3.534116783435562,12.128900102080262,-10.134440340369423,-4.786693511717007,5.7181579663973645,-16.53479303689191,-3.372573265056238,12.76000747072764,-10.017160334653136,-5.63581965998406,4.74887253992779,-16.34147829844824,-2.502196535972228,13.077247132049196,-10.555793458204654,-5.416699976126752,5.434086101785784,-15.722458880975497,-2.278338499770548,12.363034481970654,-10.850245578767243,-5.7707829980934875,5.993216673758519,-15.875989479076553,-2.440747885933528,12.742121088728029,-10.794030807274023,-5.574765290223968,5.480791457047062,-15.799808018614183,-1.6417400970143547,13.720267497225162,-10.071800311334766,-5.5388601837273255,5.121809827967884,-15.178624819308087,-1.6864798166718402,13.245087407807663,-10.347590380619337,-6.349258609450871,3.8966175097612847,-15.254574492450766,-2.00295037615341,13.216780913318594,-10.244848878558185,-5.795936594349107,4.55225301977227,-15.058791692520066,-2.648459071059632,12.361918186117528,2512.4,Kein_Niedermoor,Urban,0,P0233,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb,-18.27735734782784,-12.85150446518163,5.345689430301579,-18.532104045426344,-12.603572970577822,5.653253473533846,-19.66270400727865,-13.902368219457859,6.16264270331178,-18.728796703802118,-12.912330509864534,5.266449563794325,-19.899568308186208,-14.008542107498174,5.522396515030169,-20.400663877072237,-13.308083683199413,6.584436440118978,-19.721632310134552,-14.66962327052604,5.658264608268611,-19.952180843291856,-13.925944313050877,5.862501253859742,-19.535794307096957,-15.31023113503724,4.435044841515005,-21.118126208285275,-15.086776136998338,5.372149426426095,-19.999129835036463,-15.813514287588413,4.20673285198213,-19.503130415316363,-15.320149814051458,4.555569803969793,-19.141873844286017,-14.162175619650759,4.955845858928599,-18.74756340322728,-13.589201561511313,5.421813184152699,-20.6331499512985,-14.767164300639866,5.820257516926443,-19.52010966238986,-14.074393983109106,5.628688814620672,-19.300611251808654,-14.100054099272779,4.918423485386073,-20.17881291350561,-14.36009393073057,5.843390277696685,-19.031036230486187,-12.973038979995707,5.641494476567975,-18.528472619053215,-11.443616009745826,6.6850607176501216,-18.94847101298074,-13.099890823050227,5.8307747359422,-19.627228708714757,-13.01109129046471,6.984022641688309,-19.438632643256643,-14.412300690534549,4.918048848188846,-18.94233110647103,-12.475803148048175,6.289882409735636,2532.4,Kein_Niedermoor,Urban,0,P0236,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,-15.990663888969095,-8.852446535585672,6.494118102795588,-16.05022294767679,-10.464274656702727,5.540309967190005,-15.682587144906165,-10.455439954054917,5.306634984642477,-14.597223432808118,-10.976282643474418,3.828456070013212,-15.200469683036033,-8.786145105565978,6.12750580993454,-15.394024539716842,-10.95919694608299,4.575207081327985,-15.549360453935197,-9.20349510502935,6.717781411029156,-15.382465785397107,-10.412098777979995,4.696603763904342,-15.732692129216254,-8.564021565613986,6.987911313356033,-16.60159621305405,-10.76122030171625,5.939632816814361,-15.805062563990969,-8.588930597756763,7.496875853649904,-16.502253981978143,-10.376148529440025,6.428009708174703,-16.35061415062011,-8.822148632200586,7.471751891619167,-15.854147520999256,-10.48014557490082,5.914717679944116,-15.738090396077043,-8.868161159272397,6.7000254908973815,-16.172230862681918,-9.810242917578142,6.034515510416522,-15.506898497635971,-8.841514024602333,7.121819824148834,-16.13697472946474,-10.073841964626462,6.0883610287429,-15.639991377261758,-9.195390527969721,7.027940878067165,-16.268449564280488,-10.650677093032373,5.845823399067314,-15.258555814017384,-8.988242478036373,6.147267115891735,-15.692764751637958,-10.693856427259572,5.220104358658487,-15.553514924544034,-8.860880266028026,7.152325725176082,-15.515517159337094,-10.27292591299381,5.366915201699736,2502.7,Kein_Niedermoor,Urban,0,P0239,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,-21.71573490630356,-10.98484241828651,11.071351094217944,-20.495970161926532,-13.44798594805541,7.59677000449031,-19.524769865713754,-10.653934509110458,9.043632693453805,-20.93435490692141,-13.314035417790734,6.97964001478454,-20.23622220493239,-10.282631411540905,9.538973421094418,-20.20335029612533,-13.174297027897527,7.203695262545247,-21.154883199957865,-14.38540014363404,7.654979597586427,-19.68262493657209,-12.7752813257298,7.2480930965920125,-20.44216882108835,-12.591875015318013,8.087680448154558,-20.544531427119242,-12.370839178818098,8.161257229962413,-20.373780235077597,-11.672723728251306,8.206384012853103,-19.23247991286246,-11.262729402529079,8.335447487458808,-20.365232753356196,-11.360228661908256,8.95540320771554,-19.504090310278237,-11.490885928911581,8.031539911818857,-20.891744235916224,-11.347364508390017,8.758618815293366,-20.05246894887418,-11.994659216915563,8.009741664640103,-21.323186754527217,-12.380252791491642,8.953002149265407,-20.488244681119447,-11.199592376930752,8.172727743649865,-21.014620911245014,-12.493808444794379,8.544871239305294,-20.18702400929855,-11.12192992308768,8.75102268429093,-18.616282706193942,-11.278659973996273,7.077837526871374,-19.577989863213382,-11.521968574762537,7.859060497498264,-19.547708801630492,-12.219486194243432,7.864739046825215,-20.727937704299443,-11.373858843742907,9.177132393444598,2512.4,Kein_Niedermoor,Urban,0,P0241,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,-19.97688649025502,-11.53191264670382,9.219673508089091,-19.55914240924453,-10.367831637827614,8.851801699420855,-20.978275742174482,-11.199618845373232,10.330097779917832,-20.88765517611592,-11.822770446919575,9.054764612469867,-19.845315991541344,-11.143363874529829,9.257702285074647,-20.239692624519385,-10.385955660947527,9.882152644559676,-21.57538137073773,-11.261057152600175,9.668564291921278,-20.553204426328037,-10.963770808294461,9.787964226364991,-20.470596000460176,-11.218183151139039,9.646059015609026,-21.11191959019289,-11.808884595065049,8.816471026992573,-20.243023703207598,-10.756157318789793,9.57829427434918,-19.55491134333701,-11.297375182419469,8.286216431947143,-20.909913740402196,-11.781742294145493,8.457441467875034,-19.730759351132672,-11.00399641273454,7.784536782105395,-21.447450706813463,-13.241030846841955,7.906905312509674,-19.101888666332805,-11.080787619565307,8.463531994814016,-20.951349756196358,-13.071890489011507,8.52309291230275,-20.461919523181024,-11.403172717339364,9.106025011650456,-19.600093243245684,-10.710383302869223,9.05844850138557,-19.095857970507538,-10.196372512874936,8.461066667714112,-21.064104375254175,-11.041748336306256,9.739177890925156,-18.99053244768533,-10.32844750234336,8.434433728371046,-21.01501974511969,-11.99344329225679,8.40967949562898,-19.57982570700439,-10.405419539568832,8.578188518659553,2552.3,Kein_Niedermoor,Urban,0,P0245,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,-12.283373109498621,-8.284654370531443,4.538998288927326,-11.834488302597787,-4.986186685497512,6.728184892501438,-12.019437769396944,-6.607980199519924,5.7752857714588375,-9.743283493869336,-3.789204476439181,6.452183642849726,-11.2143515908856,-5.3643051535680675,5.574079298665145,-10.54650460194437,-5.2964132646055795,6.309420778709816,-11.490576702020814,-6.808952177332052,4.7276379723507205,-10.243305902881705,-5.7324935864630575,5.389920361917804,-12.044944046226714,-6.870063034274223,5.536431298711401,-10.287937737266537,-5.54976091068562,5.495786588971346,-11.512758753947665,-6.727506838721316,4.7388091355798725,-11.54246323185749,-5.66981416010846,5.838338404359232,-11.472031217538026,-6.530065705849076,5.366078779108622,-11.371649983446531,-4.228459206246363,6.525717655395673,-11.853694224656632,-6.194291249221052,5.913730787387618,-11.817983466120923,-5.5286472474694115,6.766610062823492,-11.871800567606927,-6.0732750070438755,5.359449660969123,-11.391602641210959,-5.7570249186905205,5.929003499160383,-12.438905307439342,-6.677291316874739,6.0546732250645565,-11.307805060584984,-5.167805585648827,6.696227009710678,-12.628782804170903,-7.64679749134638,4.813763142005926,-10.872492734775072,-4.581090586516722,6.073120353025559,-12.379200397734781,-7.098258418830672,5.8000029670946,-11.128815485667342,-4.91344769258086,6.235474807667137,2502.7,Kein_Niedermoor,Urban,0,P0250,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,-33.57875620303409,-23.151565126320985,10.879757689045817,-31.249172628409543,-20.46760039051943,11.91961531955317,-30.54409182740504,-21.409394136952827,10.797734595303337,-31.679193002876687,-22.828422671687715,9.832076421210237,-32.65551519619185,-18.839940125043462,11.61629459537764,-32.80074041988871,-23.59695750073515,10.859788372988156,-31.69369678069582,-22.022225761791447,10.505246753878087,-30.775001057300667,-22.092339066698727,10.1393106266672,-30.444970228403903,-20.74359517906268,11.463371087272058,-33.209090130939735,-23.32527310718759,9.740538572982091,-32.32405136124472,-21.67772324282498,10.933126238106146,-31.04837826115275,-19.668290602348716,11.483515754992894,-31.905864108134967,-21.4923571098111,11.168705863120906,-30.540088790434833,-22.734696000267487,9.865360215061997,-32.3613552995688,-22.129137748946974,9.885844832884553,-30.419990087993114,-23.911058960078975,8.444435907681743,-32.30419156099788,-22.51242065697958,10.77345410388376,-30.419132800113072,-20.256376235370784,9.85343856162699,-31.71354295354901,-20.990157060760232,10.94515978422397,-30.649553817279056,-16.45583377256311,13.757963855047626,-32.501002541841345,-24.213825244339645,8.90100405003299,-31.25605234686146,-21.029142816564836,10.503793644759593,-33.12360211769972,-21.812567450051432,12.00661302356758,-31.217260302629132,-20.505355823286084,10.876026708501387,2528.7,Kein_Niedermoor,Water,0,P0155,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,-25.744233790777024,-19.246901661056274,6.291044174901959,-27.84475674580185,-20.150183950411563,7.799548229261324,-30.31875703075159,-19.050595849063036,12.272617793410241,-25.573683048456406,-19.45296120222182,6.499964542094695,-25.208400593087337,-20.425316164246286,5.738483058121723,-26.854441409316006,-20.475317106871657,5.9651770036014184,-29.645515938260605,-18.682025466054895,9.509929518699137,-27.55747603426167,-21.190190040943637,5.636615025228107,-26.439544032053355,-19.490739235281353,7.568263280099476,-28.762957263198125,-21.839035267035726,7.935829425249821,-26.518781776348327,-19.024011654824726,7.627715036769153,-26.9187637473231,-19.705197471969843,6.732668245364193,-25.917362474308682,-19.964359317110556,6.1094324070289385,-27.223689900952962,-19.366255285926847,8.939875968069416,-27.402730863780995,-20.13713799994705,7.355543287424851,-27.622788451142505,-20.484479898555318,7.027807615719457,-26.96739868127778,-19.463247256531403,7.196837148941073,-27.839989099595726,-20.489476890563303,7.811878950616034,-27.974286448316036,-19.742196526300468,8.927923723991157,-27.444449159391894,-20.47265690703128,6.919922056287874,-27.060987406062594,-20.260846704959366,6.987445209868072,-26.82203730800182,-20.517066604487603,6.7083939029905615,-26.261576811016344,-19.04540493535436,7.573314890723598,-26.55386913699693,-19.256042625931514,6.872739865210615,2528.7,Kein_Niedermoor,Water,0,P0160,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,-30.27918327506193,-19.104930426289762,10.631339047077393,-29.25243587469295,-21.51310429465395,7.388508387519794,-29.27473358622571,-18.31859222166753,11.6333577445051,-29.517161357334693,-21.993363204213217,7.692914961974385,-32.18487451737775,-22.337932625842953,8.768014666230659,-36.69830967633092,-23.330644205580732,11.330604838025295,-30.21836345564397,-21.08776445180574,9.394421295606866,-33.843240040725014,-22.261380427686138,11.344698990309467,-31.057966777415324,-19.633440188502135,11.138370116173556,-30.472156074494343,-22.05281478217698,9.170226145245074,-29.643837473847835,-16.698108643456884,12.592844255073123,-29.390070763817132,-20.186984452666607,9.405578282220517,-29.255408305621515,-21.674877154921575,8.053149370187143,-32.88518953233832,-23.67264470473255,10.475290171496038,-30.29719948259829,-21.066033110769293,8.983470214831625,-29.798709459657804,-21.74026973485041,7.636514070136187,-31.034443139819984,-21.586528823103244,9.869705166509911,-29.84329988388575,-21.27139903583449,9.67370390954386,-31.485676551515198,-21.2510050981469,10.898187960827919,-30.485036538302115,-19.02769824418571,11.792657430274868,-29.987923024406456,-19.86251019284323,10.369945548185006,-29.646943846160877,-20.35488758569356,9.105207625688921,-29.35921894400952,-22.66527751244922,7.311655592733082,-30.07158229834729,-19.965436243802554,9.514096792235861,2552.3,Kein_Niedermoor,Water,0,P0162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,-26.68786998800952,-18.990327425115833,7.073727816416868,-28.179437051974148,-21.11785387283407,6.752963417203105,-25.93183593604931,-20.452220166169774,4.91217407862557,-28.496773812776812,-21.11468050119964,7.260843067871395,-27.607031877235023,-20.149883745596057,7.600030609358814,-28.38614811214574,-22.70356682782551,5.13881482090239,-26.424923802012962,-20.659703116390503,7.171945019536484,-28.223050862851498,-22.834419935234067,4.862023474894812,-29.104597031762264,-20.80545700330782,9.003493819688455,-28.545126417384253,-22.24714628057911,6.5392773764789585,-27.414210376957485,-19.186744051526404,7.91582826279841,-28.4014829296161,-20.506990492167542,7.587335059924717,-26.494699721247173,-20.425889865383997,6.860607414462187,-29.456483246339925,-22.947072151341402,6.089277050479865,-28.03315574219925,-19.523662414630607,8.323086759006785,-28.48093652891788,-23.995660482786576,4.87292474690809,-28.099254217013026,-20.109350616529753,8.449220831485649,-28.036756199757214,-23.304725807716586,4.597387170749313,-28.07779198949849,-21.272403807022084,7.098104715882901,-27.62429027436019,-17.85831370984024,8.98984368025998,-28.38511690647358,-22.964098355550433,5.874446598448998,-28.320817047054398,-24.66962155176823,3.8823159461099834,-27.59824517988607,-22.715937188266103,4.465889783214928,-27.66176265693652,-20.39300237738086,8.341165406689719,2552.3,Kein_Niedermoor,Water,0,P0166,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,-29.23323152672009,-22.705216098785783,7.783679866214982,-28.207808489261446,-21.3227159287134,7.538121412550254,-29.90892500009835,-21.227976663336626,8.643433186483337,-27.52373161375796,-20.399728956559095,7.107081706865731,-27.69349064169714,-21.931392314535127,5.021591652539978,-29.801292766243762,-21.262943950358768,8.169658739889647,-27.739742961975054,-22.42251582325617,6.0834174195675175,-30.34997192887425,-23.491473248509294,6.922701579732838,-27.840259178408424,-21.455770718709896,6.529962021150743,-30.26581861963839,-21.855220617333885,9.128487087407748,-26.88841493607045,-21.4967373017913,5.961540546457808,-27.939804017325812,-21.01211477119479,6.615711215987593,-27.480708088329944,-20.530457004869263,6.685101203876561,-28.09649192938552,-21.37625880028083,6.815592238976565,-28.054634615361902,-21.412254002348533,6.1971522090488005,-28.366398210225498,-21.541508446782263,6.5210350614686785,-28.650558422453315,-22.24469096476789,7.200620179900691,-29.427681241854184,-22.029094895528377,7.837562240831442,-28.14757729075781,-22.7528448745675,6.249357000983657,-29.34711515290301,-22.07644571211511,7.733317662941065,-29.176407610301368,-23.162098068607754,5.570828266146112,-28.01884311623691,-22.42365226146481,5.483992818532094,-27.958385722967655,-22.8608581138823,5.093957588663674,-28.467933061514582,-21.71619911583068,7.463283147255606,2505.3,Kein_Niedermoor,Water,0,P0170,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,-28.079761506316608,-21.436772986996115,6.668879305061637,-27.098050428036068,-21.798549590341008,6.62840531162141,-28.093625674425397,-20.87888889172155,6.794977032599403,-29.186469537964758,-22.76556236542085,6.6430377480512135,-28.942520204041937,-21.6046208639427,7.612888052299937,-29.32008404849316,-23.51464967505253,5.631490007907216,-28.659153670037313,-22.830225521399207,7.129614110122283,-29.47803067813689,-23.129148669144524,6.960497007560054,-29.08814996257934,-21.871206110583714,7.264893014791674,-30.009107418943184,-23.64817464280493,6.233652310319474,-28.960619615234453,-21.613551486958762,7.798125820228453,-27.953659479230787,-22.113608664059896,6.7057613657432,-28.57027008767824,-21.97129680538446,7.469061630915478,-29.391311639475916,-22.414574348762642,7.322514324183878,-28.633133515553496,-21.53842277435946,7.209708120093108,-29.40505887758964,-23.00128951431047,6.590422569797424,-29.586585029062732,-21.169600701817437,7.991330351317476,-29.50465162300062,-23.028520087972595,6.5168753971033535,-28.763887119363787,-21.405241593154877,7.2360039041945665,-29.15567099990669,-20.571282762599445,8.91661569843627,-28.047830983720537,-21.90963548277576,5.797743611448524,-29.116832537267044,-23.045000940384387,6.611809793801527,-28.85499294742701,-22.45685974274238,5.865849906560165,-29.776764133055543,-22.236161834090577,7.614160057953745,2517.0,Kein_Niedermoor,Water,0,P0177,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,-33.57809928363948,-21.575422645348922,11.454051568444402,-32.87781852388267,-22.193384694748897,12.356432709048036,-29.322373411967476,-18.28549254293936,11.413668817871077,-31.822142163189287,-25.002239900407837,9.132632743087989,-29.436042860274156,-19.359588364358846,9.116307076913621,-33.20154084159611,-24.203817532743816,9.575729804120181,-32.26205864712705,-19.348956621099592,12.092882907431612,-27.71456574945873,-24.24352800405807,3.8190180201152337,-31.390294669769805,-19.93088096610325,11.8424547314833,-34.22752982315278,-27.038445272199596,7.237074998536331,-30.30390983712438,-20.837924167753567,9.426384111201378,-32.62970253278323,-24.346400047837893,8.473298220725646,-30.978169239337774,-18.89669175293983,11.951243318325979,-31.990206615092852,-24.88393966020318,6.3029192053895216,-31.483780892258608,-20.502332149101527,10.429902538907816,-29.92206183741988,-24.98220392669824,5.286049794107004,-31.098213616496317,-20.01043283816218,10.995207681739622,-31.775303880115487,-24.35535355193428,7.644171989631577,-30.1267316780335,-18.52705147257187,11.415116490494464,-30.923445207545864,-18.377603790326923,11.655471182098761,-32.36123677446186,-23.12330972318783,10.101583603725683,-32.18981727719441,-22.91858258464959,8.884000897092918,-30.966988439487125,-20.321051410970647,11.261205434826064,-30.82788724953043,-22.971493808470242,8.536888334720503,2516.9,Kein_Niedermoor,Water,0,P0185,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,-27.24064279700434,-20.807703870744476,6.020885699465055,-26.494362770942338,-19.811877459653616,6.778895303958155,-25.842974315506446,-21.406921940830834,5.736120863425963,-26.755953106355655,-20.21636245556739,6.182872301541991,-30.07735976282998,-22.405981650013146,8.253836306663661,-27.73441047259525,-21.495215193103174,6.75655329337491,-28.641751826058304,-22.914575168403832,5.655186414472233,-26.54473892931371,-20.386315425816605,5.9464852883187795,-28.56671307729303,-21.959313025967482,6.0277217607343765,-28.88275055253311,-22.003628770124312,6.835710462650592,-28.52520217062263,-21.82136812116919,7.592195401242302,-26.955637924699367,-19.880811818771434,7.318118042662942,-27.080654928250844,-21.46548811098104,7.162898172390923,-27.35029776609338,-21.789206404685192,7.38591409267136,-28.50041259409478,-22.327358810251358,5.8115052711980155,-26.847388980222032,-22.082503438256325,5.206642111115549,-27.744716463406633,-22.37195256183455,7.064212727534697,-27.11943157559938,-21.92445820597577,6.192361260794566,-27.644156630043945,-22.436662371185324,5.721429723656044,-27.386165556468846,-20.57364104361342,7.0429152739970355,-27.833059562150087,-21.25781670798321,6.193879763849495,-27.99505743879447,-21.533193323130163,6.406292412804634,-28.074238854157258,-21.359814476846534,7.133438333029595,-27.274564895924193,-21.454314345575504,6.147279038628945,2539.0,Kein_Niedermoor,Water,0,P0195,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,-30.07676793050895,-22.511356449742568,8.22930798096067,-32.30891362973507,-21.80731471051361,11.538089665316773,-28.715755690466715,-23.04414441987732,7.946612260558432,-30.793728137177393,-19.116764549384403,11.640263786048454,-30.671054928016005,-22.323336749979408,8.40697733301937,-30.07149183746297,-24.172389096474074,5.42856616624319,-29.251222931746277,-22.743159409927557,5.97577607589411,-28.784512561016594,-21.24245798148496,8.36421922978285,-30.62267103938695,-20.31309472424015,11.241710713308386,-30.01007210651132,-25.031044016774832,5.563270518916042,-29.38678490305108,-24.436794613966306,5.541689904401455,-29.207957992394523,-20.92384009086554,7.9454679024787715,-29.540482375631974,-22.858232798389594,6.237788738876024,-29.339233715155274,-22.837599113374374,7.911294915264058,-29.584553586360904,-23.835407383317467,6.396092010264255,-28.753335352291852,-23.294028196655255,5.646565394011166,-30.69105463643664,-23.81306985387196,6.546244927336723,-28.354577123920443,-22.293094465559378,5.989211055010369,-29.864451737258875,-24.994612547203438,5.343828580686086,-28.18789836567675,-21.142452575531205,7.010521893940993,-31.338803265765826,-23.502548308365526,7.501422050836032,-29.71345455154521,-23.451343825555202,6.720893080912296,-29.14096023831886,-23.337285241707427,5.806086010250905,-29.47004364291808,-23.662737328803164,6.929149815760489,2486.3,Kein_Niedermoor,Water,0,P0197,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,-28.990887986490932,-20.53172424570041,8.411811992307397,-30.679592835353176,-21.6556566835474,9.818306303209257,-29.354237428704785,-19.86643787044327,10.212738490738275,-30.218964067325484,-20.015611881426942,12.287049158131317,-34.04934731269361,-22.02896937716709,12.187016475659298,-30.7656267047905,-25.494793508656585,5.742644966852115,-30.576990528909434,-21.404230168458316,8.853341471745573,-31.623494702803292,-22.95691252148638,9.116929005439754,-30.751432595712572,-21.382258985590408,8.382956744230647,-31.826680186055412,-23.300384252468504,9.025440120131499,-30.030330612441453,-21.349647334483386,8.50787122875509,-29.41103062429191,-20.857199133748402,7.982024932205732,-28.618569797870457,-21.440492367287057,7.441689436987449,-28.96775258708512,-20.419154772245342,8.341098274293081,-29.398155781282796,-21.363547990347506,8.121008018629357,-29.968743500624573,-20.763169587902965,9.977918375396985,-29.19796401284306,-23.303196833493118,5.889713970200302,-30.683900447134512,-21.37583196509479,8.55923156965871,-29.743182405924365,-21.54930173603011,8.839284672333921,-30.015825133375813,-20.01117529857094,9.595777418544742,-29.285310823149658,-22.561589978087156,6.661207314610483,-30.383660988460463,-22.28988868293311,7.207323838025411,-30.502751175103533,-20.44237842444649,10.07623539662642,-30.798453496729124,-23.60500826649968,7.92616086232232,2486.3,Kein_Niedermoor,Water,0,P0203,"{""type"":""MultiPoint"",""coordinates"":[]}"
